slice_file_name,FSID,Maximum_Amplitude,Minimum_Amplitude,Start Time in original File(Sec),End Time in orignal File(Sec),Class ID,fold,class,Location on drive
BallDrop_5ft059_Ground.wav,211216,0.91123724,-0.910553753,[[103.29854875]],[[103.6985034]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft059_Ground.wav
BallDrop_5ft060_Ground.wav,211216,0.815921485,-0.910877705,[[104.8093424  261.30789116]],[[105.20929705]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft060_Ground.wav
BallDrop_5ft061_Ground.wav,211216,0.913136482,-0.90090102,[[106.52861678]],[[106.92857143]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft061_Ground.wav
BallDrop_5ft062_Ground.wav,211216,0.890699446,-0.804187357,[[107.99945578]],[[108.39941043]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft062_Ground.wav
BallDrop_5ft063_Ground.wav,211216,0.910331607,-0.866499722,[[109.50979592]],[[109.90975057]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft063_Ground.wav
BallDrop_5ft064_Ground.wav,211216,0.909776866,-0.909790695,[[111.01659864]],[[111.41655329]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft064_Ground.wav
BallDrop_5ft065_Ground.wav,211216,0.91227299,-0.914027572,[[112.62303855]],[[113.0229932]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft065_Ground.wav
BallDrop_5ft066_Ground.wav,211216,0.913778484,-0.885926306,[[114.12598639]],[[114.52594104]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft066_Ground.wav
BallDrop_5ft067_Ground.wav,211216,0.903178513,-0.878998339,[[115.78480726]],[[116.1847619]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft067_Ground.wav
BallDrop_5ft068_Ground.wav,211216,0.905991971,-0.910488725,[[117.27006803]],[[117.67002268]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft068_Ground.wav
BallDrop_5ft069_Ground.wav,211216,0.824074686,-0.905643225,[[118.81061224]],[[119.21056689]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft069_Ground.wav
BallDrop_5ft070_Ground.wav,211216,0.901393235,-0.91360873,[[120.40176871]],[[120.80172336]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft070_Ground.wav
BallDrop_5ft071_Ground.wav,211216,0.907021642,-0.846739352,[[121.99623583]],[[122.39619048]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft071_Ground.wav
BallDrop_5ft072_Ground.wav,211216,0.911000967,-0.910865545,[[123.59079365]],[[123.9907483]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft072_Ground.wav
BallDrop_5ft073_Ground.wav,211216,0.908592641,-0.913761377,[[125.15818594]],[[125.55814059]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft073_Ground.wav
BallDrop_5ft074_Ground.wav,211216,0.909227252,-0.907045662,[[126.87070295]],[[127.2706576]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft074_Ground.wav
BallDrop_5ft075_Ground.wav,211216,0.907164097,-0.899675846,[[ 35.07714286 113.10907029 128.40063492 194.59746032]],[[128.80058957]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft075_Ground.wav
BallDrop_5ft076_Ground.wav,211216,0.906163037,-0.913885117,[[130.06761905]],[[130.4675737]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft076_Ground.wav
BallDrop_5ft077_Ground.wav,211216,0.896725357,-0.909111738,[[131.59941043]],[[131.99936508]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft077_Ground.wav
BallDrop_5ft078_Ground.wav,211216,0.91284591,-0.906598985,[[133.10163265]],[[133.5015873]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft078_Ground.wav
BallDrop_5ft079_Ground.wav,211216,0.888978779,-0.910187542,[[134.65424036]],[[135.05419501]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft079_Ground.wav
BallDrop_5ft080_Ground.wav,211216,0.912078738,-0.908806562,[[136.26453515]],[[136.6644898]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft080_Ground.wav
BallDrop_5ft081_Ground.wav,211216,0.909470856,-0.904699922,[[137.76335601]],[[138.16331066]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft081_Ground.wav
BallDrop_5ft082_Ground.wav,211216,0.911846995,-0.913614452,[[139.26040816]],[[139.66036281]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft082_Ground.wav
BallDrop_5ft083_Ground.wav,211216,0.909440875,-0.859641731,[[140.84136054]],[[141.24131519]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft083_Ground.wav
BallDrop_5ft084_Ground.wav,211216,0.906024337,-0.885721982,[[142.32698413]],[[142.72693878]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft084_Ground.wav
BallDrop_5ft085_Ground.wav,211216,0.865324855,-0.838301659,[[143.85972789]],[[144.25968254]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft085_Ground.wav
BallDrop_5ft086_Ground.wav,211216,0.910696447,-0.908754051,[[145.4922449]],[[145.89219955]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft086_Ground.wav
BallDrop_5ft087_Ground.wav,211216,0.913904607,-0.850095868,[[147.17315193]],[[147.57310658]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft087_Ground.wav
BallDrop_5ft088_Ground.wav,211216,0.851927698,-0.898983777,[[148.67056689]],[[149.07052154]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft088_Ground.wav
BallDrop_5ft089_Ground.wav,211216,0.904895544,-0.914575815,[[150.19056689]],[[150.59052154]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft089_Ground.wav
BallDrop_5ft090_Ground.wav,211216,0.898387969,-0.902891695,[[151.61814059]],[[152.01809524 194.26707483]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft090_Ground.wav
BallDrop_5ft091_Ground.wav,211216,0.913546085,-0.91167593,[[153.10276644]],[[153.50272109]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft091_Ground.wav
BallDrop_5ft092_Ground.wav,211216,0.910547674,-0.910636008,[[154.61365079]],[[155.01360544]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft092_Ground.wav
BallDrop_5ft093_Ground.wav,211216,0.909678042,-0.909205496,[[156.11106576]],[[156.51102041 239.74394558]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft093_Ground.wav
BallDrop_5ft094_Ground.wav,211216,0.915343344,-0.863285184,[[157.63514739]],[[158.03510204]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft094_Ground.wav
BallDrop_5ft095_Ground.wav,211216,0.911180019,-0.909470379,[[159.15424036]],[[159.55419501]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft095_Ground.wav
BallDrop_5ft096_Ground.wav,211216,0.911354303,-0.912840962,[[160.66036281]],[[161.06031746]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft096_Ground.wav
BallDrop_5ft097_Ground.wav,211216,0.910170615,-0.899093866,[[162.30081633]],[[162.70077098]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft097_Ground.wav
BallDrop_5ft098_Ground.wav,211216,0.913456619,-0.911321938,[[163.7660771]],[[164.16603175 189.61573696]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft098_Ground.wav
BallDrop_5ft099_Ground.wav,211216,0.898868084,-0.910997808,[[165.24049887]],[[ 77.37469388 165.64045351]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft099_Ground.wav
BallDrop_5ft100_Ground.wav,211216,0.904453635,-0.904007673,[[166.70589569]],[[167.10585034]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft100_Ground.wav
BallDrop_5ft101_Ground.wav,211216,0.905378103,-0.8858217,[[131.47537415 168.23868481]],[[168.63863946]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft101_Ground.wav
BallDrop_5ft102_Ground.wav,211216,0.909633756,-0.90543884,[[169.84471655]],[[170.2446712]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft102_Ground.wav
BallDrop_5ft103_Ground.wav,211216,0.895441234,-0.890835524,[[171.39310658]],[[171.79306122]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft103_Ground.wav
BallDrop_5ft104_Ground.wav,211216,0.913580239,-0.764219224,[[172.92353741 295.90961451]],[[173.32349206]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft104_Ground.wav
BallDrop_5ft105_Ground.wav,211216,0.904908419,-0.907844245,[[174.4262585]],[[174.82621315]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft105_Ground.wav
BallDrop_5ft106_Ground.wav,211216,0.902638853,-0.912398815,[[175.99569161]],[[176.39564626]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft106_Ground.wav
BallDrop_5ft107_Ground.wav,211216,0.911396861,-0.908888996,[[177.56557823]],[[177.96553288]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft107_Ground.wav
BallDrop_5ft108_Ground.wav,211216,0.912707627,-0.891704619,[[179.11206349]],[[179.51201814]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft108_Ground.wav
BallDrop_5ft109_Ground.wav,211216,0.905051589,-0.91510433,[[ 89.57609977 111.7323356  180.59437642]],[[180.99433107]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft109_Ground.wav
BallDrop_5ft110_Ground.wav,211216,0.912193894,-0.909040809,[[182.16857143]],[[182.56852608]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft110_Ground.wav
BallDrop_5ft111_Ground.wav,211216,0.896451652,-0.903727412,[[183.71079365]],[[184.1107483]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft111_Ground.wav
BallDrop_5ft112_Ground.wav,211216,0.910607219,-0.878002882,[[185.33664399]],[[185.73659864]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft112_Ground.wav
BallDrop_5ft113_Ground.wav,211216,0.898185611,-0.863273561,[[186.86022676]],[[187.26018141]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft113_Ground.wav
BallDrop_5ft114_Ground.wav,211216,0.905775547,-0.883211792,[[188.41442177]],[[188.81437642]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft114_Ground.wav
BallDrop_5ft115_Ground.wav,211216,0.911147594,-0.910443783,[[189.93596372]],[[190.33591837]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft115_Ground.wav
BallDrop_5ft116_Ground.wav,211216,0.914447844,-0.912241697,[[191.48462585]],[[191.8845805]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft116_Ground.wav
BallDrop_5ft117_Ground.wav,211216,0.906177402,-0.90465492,[[193.01188209]],[[193.41183673]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft117_Ground.wav
BallDrop_5ft118_Ground.wav,211216,0.761251926,-0.817435265,[[194.58929705]],[[194.9892517]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft118_Ground.wav
BallDrop_5ft119_Ground.wav,211216,0.907590866,-0.819931984,[[196.12063492]],[[196.52058957]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft119_Ground.wav
BallDrop_5ft120_Ground.wav,211216,0.906742156,-0.912894189,[[197.50897959]],[[197.90893424]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft120_Ground.wav
BallDrop_5ft121_Ground.wav,211216,0.908985555,-0.872646809,[[199.05238095]],[[199.4523356]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft121_Ground.wav
BallDrop_5ft122_Ground.wav,211216,0.909896433,-0.911872804,[[200.5954195]],[[200.99537415 205.16362812]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft122_Ground.wav
BallDrop_5ft123_Ground.wav,211216,0.901039779,-0.910922229,[[202.12530612]],[[202.52526077]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft123_Ground.wav
BallDrop_5ft124_Ground.wav,211216,0.912204087,-0.912057936,[[203.75278912]],[[204.15274376]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft124_Ground.wav
BallDrop_5ft125_Ground.wav,211216,0.905843854,-0.839197695,[[205.24290249]],[[205.64285714]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft125_Ground.wav
BallDrop_5ft126_Ground.wav,211216,0.914799273,-0.880168319,[[206.8770068]],[[ 86.92090703 207.27696145]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft126_Ground.wav
BallDrop_5ft127_Ground.wav,211216,0.901912868,-0.760655165,[[208.32897959]],[[208.72893424]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft127_Ground.wav
BallDrop_5ft128_Ground.wav,211216,0.895725548,-0.909963608,[[209.86226757]],[[124.74090703 210.26222222]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft128_Ground.wav
BallDrop_5ft129_Ground.wav,211216,0.905296981,-0.870933175,[[211.310839]],[[211.71079365]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft129_Ground.wav
BallDrop_5ft130_Ground.wav,211216,0.912744164,-0.90438354,[[212.78471655]],[[213.1846712]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft130_Ground.wav
BallDrop_5ft131_Ground.wav,211216,0.908225477,-0.836298406,[[214.33024943]],[[214.73020408]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft131_Ground.wav
BallDrop_5ft132_Ground.wav,211216,0.894061267,-0.911807001,[[115.60235828 215.84072562]],[[216.24068027]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft132_Ground.wav
BallDrop_5ft133_Ground.wav,211216,0.91086781,-0.822660506,[[217.37873016]],[[217.77868481]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft133_Ground.wav
BallDrop_5ft134_Ground.wav,211216,0.910760939,-0.814026654,[[218.95891156]],[[219.35886621]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft134_Ground.wav
BallDrop_5ft135_Ground.wav,211216,0.895446897,-0.914470613,[[220.47986395]],[[220.87981859]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft135_Ground.wav
BallDrop_5ft136_Ground.wav,211216,0.892173469,-0.820447505,[[222.029161]],[[222.42911565 280.84553288]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft136_Ground.wav
BallDrop_5ft137_Ground.wav,211216,0.897455513,-0.906024218,[[223.46643991]],[[223.86639456]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft137_Ground.wav
BallDrop_5ft138_Ground.wav,211216,0.916540682,-0.905420482,[[225.14861678]],[[225.54857143]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft138_Ground.wav
BallDrop_5ft139_Ground.wav,211216,0.780476034,-0.905463457,[[226.73052154]],[[227.13047619]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft139_Ground.wav
BallDrop_5ft140_Ground.wav,211216,0.902199686,-0.908557653,[[228.27238095]],[[204.00068027 228.6723356 ]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft140_Ground.wav
BallDrop_5ft141_Ground.wav,211216,0.911830306,-0.764298558,[[229.91659864]],[[230.31655329 239.63174603]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft141_Ground.wav
BallDrop_5ft142_Ground.wav,211216,0.899349511,-0.915865123,[[231.48557823]],[[231.88553288]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft142_Ground.wav
BallDrop_5ft143_Ground.wav,211216,0.763044536,-0.782878458,[[233.10639456]],[[233.50634921]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft143_Ground.wav
BallDrop_5ft144_Ground.wav,211216,0.90760392,-0.773032606,[[234.66412698]],[[235.06408163]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft144_Ground.wav
BallDrop_5ft145_Ground.wav,211216,0.7835446,-0.801501334,[[236.29623583]],[[236.69619048]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft145_Ground.wav
BallDrop_5ft146_Ground.wav,211216,0.914605021,-0.893859744,[[ 59.42598639 238.10421769]],[[238.50417234 252.99546485]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft146_Ground.wav
BallDrop_5ft147_Ground.wav,211216,0.902144611,-0.88407892,[[239.64721088]],[[240.04716553]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft147_Ground.wav
BallDrop_5ft148_Ground.wav,211216,0.906657636,-0.81060648,[[241.26684807]],[[241.66680272]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft148_Ground.wav
BallDrop_5ft149_Ground.wav,211216,0.87621212,-0.901464224,[[242.90689342]],[[243.30684807]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft149_Ground.wav
BallDrop_5ft150_Ground.wav,211216,0.895383656,-0.873525202,[[244.56807256 283.74535147]],[[244.96802721]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft150_Ground.wav
BallDrop_5ft151_Ground.wav,211216,0.860783696,-0.908534944,[[246.23977324]],[[246.63972789]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft151_Ground.wav
BallDrop_5ft152_Ground.wav,211216,0.912698686,-0.863648295,[[247.92770975]],[[248.3276644]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft152_Ground.wav
BallDrop_5ft153_Ground.wav,211216,0.873974383,-0.889866829,[[249.53981859]],[[249.93977324]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft153_Ground.wav
BallDrop_5ft154_Ground.wav,211216,0.826349139,-0.890141666,[[251.11405896]],[[251.51401361]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft154_Ground.wav
BallDrop_5ft155_Ground.wav,211216,0.905837059,-0.891509354,[[252.6414059]],[[253.04136054]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft155_Ground.wav
BallDrop_5ft156_Ground.wav,211216,0.916087806,-0.837068617,[[254.25714286]],[[209.41968254 254.65709751]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft156_Ground.wav
BallDrop_5ft157_Ground.wav,211216,0.90359807,-0.847076774,[[255.80362812]],[[256.20358277]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft157_Ground.wav
BallDrop_5ft158_Ground.wav,211216,0.849120438,-0.868392825,[[200.48498866 257.49936508]],[[257.89931973]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft158_Ground.wav
BallDrop_5ft159_Ground.wav,211216,0.900618076,-0.907839656,[[259.10707483]],[[259.50702948]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft159_Ground.wav
BallDrop_5ft160_Ground.wav,211216,0.908300757,-0.909096539,[[260.62321995]],[[261.0231746  268.59709751]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft160_Ground.wav
BallDrop_5ft161_Ground.wav,211216,0.913926959,-0.907984674,[[262.30253968]],[[262.70249433]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft161_Ground.wav
BallDrop_5ft162_Ground.wav,211216,0.911239982,-0.829313338,[[264.00040816]],[[264.40036281]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft162_Ground.wav
BallDrop_5ft163_Ground.wav,211216,0.895317018,-0.809885144,[[265.61877551]],[[266.01873016]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft163_Ground.wav
BallDrop_5ft164_Ground.wav,211216,0.91212064,-0.909613848,[[256.39795918 267.28734694]],[[267.68730159]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft164_Ground.wav
BallDrop_5ft165_Ground.wav,211216,0.851900399,-0.893973589,[[268.95736961]],[[269.35732426]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft165_Ground.wav
BallDrop_5ft166_Ground.wav,211216,0.909229338,-0.906017065,[[270.52961451]],[[270.92956916]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft166_Ground.wav
BallDrop_5ft167_Ground.wav,211216,0.910835683,-0.807543516,[[272.11868481]],[[272.51863946]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft167_Ground.wav
BallDrop_5ft168_Ground.wav,211216,0.869727015,-0.747950673,[[273.71505669]],[[274.11501134 280.64022676]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft168_Ground.wav
BallDrop_5ft169_Ground.wav,211216,0.911343873,-0.819769561,[[275.39174603]],[[ 92.82408163 275.79170068]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft169_Ground.wav
BallDrop_5ft170_Ground.wav,211216,0.906252563,-0.891424775,[[277.03514739]],[[277.43510204]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft170_Ground.wav
BallDrop_5ft171_Ground.wav,211216,0.882830858,-0.920377433,[[278.7030839]],[[279.10303855]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft171_Ground.wav
BallDrop_5ft172_Ground.wav,211216,0.918210685,-0.905417562,[[280.39882086]],[[ 22.01428571 280.79877551]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft172_Ground.wav
BallDrop_5ft173_Ground.wav,211216,0.838748991,-0.881623089,[[282.08018141]],[[282.48013605]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft173_Ground.wav
BallDrop_5ft174_Ground.wav,211216,0.916756153,-0.910027742,[[283.6523356]],[[284.05229025]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft174_Ground.wav
BallDrop_5ft175_Ground.wav,211216,0.911568701,-0.912729561,[[285.40666667]],[[285.80662132]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft175_Ground.wav
BallDrop_5ft176_Ground.wav,211216,0.875452876,-0.913824737,[[286.99922902]],[[287.39918367]],2,3,Ball Ground Hit,C:/Users/Ankit Kumar/Audio_Data/BallDrop_5ft/BallDrop_5ft176_Ground.wav
